Open_time,시가,고가,저가,종가,거래량,거래대금,거래횟수,매수_기본_자산_거래량,매수_상대_자산_거래대금
2019-11-07,9339.16,9375.0,9101.0,9216.2,39117.47,361217475.06,401984,19603.52,181092296.04
2019-11-08,9214.0,9261.0,8696.0,8773.73,62107.29,555589995.99,567331,30046.13,268900339.26
2019-11-09,8773.74,8880.0,8724.88,8809.41,29469.48,259733491.83,326730,14990.42,132136096.27
2019-11-10,8809.18,9147.19,8750.0,9039.47,34422.03,307316853.9,375946,17722.2,158219187.66
2019-11-11,9040.16,9072.32,8618.68,8733.27,44888.05,394585996.33,415982,22111.94,194310323.86
2019-11-12,8733.36,8888.0,8567.6,8821.94,40366.63,352675938.43,406765,20225.03,176773688.17
2019-11-13,8821.91,8844.99,8702.0,8777.12,26810.12,235060554.12,281593,13524.99,118583622.6
2019-11-14,8777.54,8800.0,8582.6,8646.68,33468.47,290104306.95,337019,16272.82,141092283.64
2019-11-15,8646.38,8790.0,8400.0,8471.73,46087.42,394708981.32,423919,22568.29,193359510.76
2019-11-16,8471.62,8543.0,8400.0,8491.02,20902.3,177222838.39,231473,10703.63,90759494.93
2019-11-17,8490.74,8635.0,8350.68,8502.4,27009.04,229995700.81,259594,13607.52,115878483.61
2019-11-18,8502.87,8503.52,8060.0,8187.17,43017.69,358706174.83,366263,20525.12,171255974.96
2019-11-19,8186.5,8218.63,8003.0,8133.64,43556.06,353463792.04,357382,21816.73,177061624.18
2019-11-20,8133.83,8264.29,8038.4,8098.01,32466.23,263387575.49,288843,16751.19,135913703.28
2019-11-21,8098.56,8134.73,7500.0,7627.74,58418.78,455166676.28,430062,26902.37,209669250.01
2019-11-22,7627.79,7750.0,6790.0,7268.23,126603.14,917881536.26,817604,60867.91,441369226.61
2019-11-23,7268.23,7344.48,7080.01,7311.57,50449.89,364446217.37,414045,25882.63,187044325.07
2019-11-24,7311.1,7330.39,6861.0,6903.28,67890.21,481922941.33,446014,33387.53,237048588.06
2019-11-25,6900.23,7377.69,6515.0,7109.57,119645.74,831628458.3,679721,60533.39,421590444.07
2019-11-26,7109.99,7340.0,7017.48,7156.14,65722.4,469602476.91,433933,33301.35,237985219.12
2019-11-27,7154.75,7655.0,6840.0,7508.52,92452.87,671646609.17,582055,47058.03,342164140.18
2019-11-28,7507.9,7643.0,7360.0,7419.49,56933.98,427572714.95,388953,28876.71,216954965.99
2019-11-29,7418.52,7850.0,7362.3,7739.68,60745.3,463006956.69,412929,31576.89,240751084.87
2019-11-30,7740.99,7810.0,7441.0,7541.89,46989.43,358749026.36,346506,23743.61,181318684.77
2019-12-01,7540.63,7541.85,7210.0,7390.89,60769.34,446524917.21,420573,31120.0,228709227.47
2019-12-02,7391.5,7420.56,7151.1,7294.28,46330.26,337889295.51,326881,24043.62,175417845.97
2019-12-03,7294.42,7400.0,7241.35,7292.71,33149.48,242379261.1,265391,16639.29,121693871.29
2019-12-04,7292.71,7750.0,7067.0,7194.32,83153.7,608670609.97,516250,41870.64,306646928.02
2019-12-05,7194.59,7485.0,7150.0,7389.0,59306.68,434738864.78,430359,30794.87,225785929.45
2019-12-06,7389.0,7590.03,7305.0,7527.47,48189.09,356905919.02,367854,25901.01,191894551.38
2019-12-07,7527.8,7619.62,7470.16,7488.21,31498.68,237000924.86,263592,16179.18,121730405.78
2019-12-08,7487.31,7564.0,7374.86,7510.11,29856.9,223314325.62,257514,15295.65,114410839.19
2019-12-09,7510.11,7650.0,7273.0,7338.64,46621.89,347471155.48,359648,23733.13,176936408.77
2019-12-10,7338.64,7407.6,7157.1,7224.13,49723.76,363127435.4,439637,24739.06,180700991.45
2019-12-11,7224.15,7275.5,7125.66,7210.0,30093.09,217095653.87,268269,15475.54,111646214.46
2019-12-12,7210.0,7295.0,7080.3,7198.08,42288.6,303657479.49,331414,20847.38,149736412.32
2019-12-13,7197.76,7309.05,7190.76,7258.48,27609.87,199836160.23,252135,14299.03,103507284.73
2019-12-14,7257.37,7271.77,7012.0,7064.05,29561.99,211004228.02,276819,14397.27,102799669.54
2019-12-15,7064.14,7200.3,7008.35,7118.59,26395.78,187402764.56,262651,13778.88,97846824.91
2019-12-16,7119.6,7150.0,6836.0,6891.72,43863.99,307508569.89,371202,21512.69,150883357.88
2019-12-17,6891.44,6942.21,6560.0,6623.82,53865.07,364087469.82,454097,26510.45,179268531.69
2019-12-18,6623.84,7440.0,6435.0,7277.83,95636.65,654057202.16,714073,49843.65,341707270.92
2019-12-19,7277.83,7380.0,7038.31,7150.3,55509.05,397407677.06,439761,27456.53,196558003.61
2019-12-20,7151.31,7220.0,7079.5,7187.83,32132.07,229842650.42,312766,16641.05,119044689.29
2019-12-21,7188.01,7190.58,7105.0,7132.75,19467.17,139069157.09,212162,10119.76,72297065.0
2019-12-22,7131.59,7518.54,7122.47,7501.44,39137.46,285577206.94,356612,20625.44,150554135.68
2019-12-23,7500.71,7695.38,7265.84,7317.09,68052.0,510710431.77,530669,33444.24,251116788.73
2019-12-24,7317.3,7436.68,7157.04,7255.77,43629.49,318428019.0,384678,21552.75,157326354.04
2019-12-25,7255.77,7271.77,7128.86,7204.63,27492.04,198273303.11,289924,14433.04,104115922.41
2019-12-26,7205.01,7435.0,7157.12,7202.0,36259.76,263289798.96,337695,18887.87,137178762.79
2019-12-27,7202.0,7275.86,7076.42,7254.74,33642.7,242214722.72,297262,16882.4,121593559.34
2019-12-28,7254.77,7365.01,7238.67,7316.14,26848.98,196322192.44,272607,13894.48,101598406.03
2019-12-29,7315.36,7528.45,7288.0,7388.24,31387.11,231731575.83,283213,15999.78,118139507.93
2019-12-30,7388.43,7408.24,7220.0,7246.0,29605.91,216508875.52,279033,13768.26,100676879.9
2019-12-31,7246.0,7320.0,7145.01,7195.23,25954.45,187518399.35,251976,12595.93,91036201.14
2020-01-01,7195.24,7255.0,7175.15,7200.85,16792.39,121214452.12,194010,8946.96,64597785.21
2020-01-02,7200.77,7212.5,6924.74,6965.71,31951.48,225982341.3,302667,15141.61,107060829.08
2020-01-03,6965.49,7405.0,6871.04,7344.96,68428.5,495098582.96,519854,35595.5,257713113.85
2020-01-04,7345.0,7404.0,7272.21,7354.11,29987.97,219874240.94,279370,16369.38,120035111.72
2020-01-05,7354.19,7495.0,7318.0,7358.75,38331.09,284848683.79,329209,19455.37,144600094.39
2020-01-06,7357.64,7795.34,7346.76,7758.0,54635.7,413330481.23,449937,28853.77,218411610.66
2020-01-07,7758.9,8207.68,7723.71,8145.28,91171.68,724202791.14,685315,46192.11,366866967.61
2020-01-08,8145.92,8455.0,7870.0,8055.98,112622.64,926410232.6,830375,55071.11,453284250.45
2020-01-09,8054.72,8055.96,7750.0,7817.76,64239.52,507258250.47,478800,31645.76,249899679.33
2020-01-10,7817.74,8199.0,7672.0,8197.02,82406.78,652774220.39,606101,42361.76,335845385.67
2020-01-11,8198.86,8286.34,8003.16,8020.01,54810.03,445034349.56,469131,27916.12,226716001.44
2020-01-12,8020.01,8197.0,7960.0,8184.98,38131.49,309351920.46,350662,19718.54,159972663.99
2020-01-13,8184.97,8196.0,8055.89,8110.34,31159.76,252656965.36,289144,15215.23,123407351.92
2020-01-14,8110.34,8880.0,8105.54,8810.01,120399.13,1032735180.87,915328,62492.1,536081638.05
2020-01-15,8814.64,8916.48,8564.0,8821.41,84816.3,743712237.28,764048,42493.55,372770745.18
2020-01-16,8820.01,8859.81,8586.0,8720.01,51991.07,451752380.28,543064,25996.3,225914888.38
2020-01-17,8720.15,9041.65,8672.44,8913.28,70897.74,629568740.71,676403,36139.81,320997160.96
2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.75,340852837.92,458182,19421.3,172895403.24
2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.89,623950864.28,615665,33655.94,297282818.09
2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.64,336447837.0,385006,19453.86,168293007.49
2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.69,316056704.98,365621,18731.87,162303157.94
2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.56,252638888.21,317424,14477.16,125794390.0
2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.94,407428808.68,464805,23287.71,196965082.04
2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.53,349874174.79,407271,21293.49,178752179.11
2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.16,212869245.64,283118,13076.75,109098245.22
2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.49,263941925.27,332612,15797.91,133936210.14
2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.54,473194952.8,514196,28592.33,250794158.81
2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.85,676593159.48,616678,38852.36,352558461.22
2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.07,503188568.84,492545,26615.65,248688826.41
2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.74,569652869.82,529570,30852.56,290043577.44
2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.02,425779010.41,428547,22482.47,210150300.22
2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.07,268137739.99,334972,14679.13,137764121.89
2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91,428064088.69,446558,22588.41,211808205.79
2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.13,476379993.49,492124,24781.4,232065946.54
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.18,491136137.21,528930,26103.43,240571508.24
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.42,613540574.78,661758,35375.61,334620486.14
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.71,631245079.82,682179,32143.45,312506614.39
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.11,430744860.18,582249,22733.99,222761439.96
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.84,427781790.2,514573,22664.38,222438123.85
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.48,437441704.91,536848,22408.28,225799470.0
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.08,590091358.44,690308,28618.88,283509329.44
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.4,624970415.41,710170,31905.32,319373572.87
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06,629756037.52,857655,31141.81,321525481.54
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.36,815507473.74,932802,38475.27,395629173.04
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.48,482455622.0,622310,23697.01,243079257.31
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.2,580845331.17,739781,26758.58,269731775.5
2020-02-16,9904.46,10050.0,9638.12,9917.27,60024.0,592584876.9,708070,29406.14,290482773.25
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.01,680009637.62,778058,33221.84,321724146.1
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.12,696870122.81,723413,37304.0,368380176.65
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.59,547679966.93,588760,25457.92,253188749.13
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.34,576020107.46,667387,29843.21,285816414.88
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.55,408286949.8,470599,21645.27,209532434.58
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.76,237544283.23,319961,13267.25,127929553.0
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.09,371815095.47,441935,20035.25,197592792.86
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.6,542081527.64,589384,26426.93,256859539.02
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.34,514946930.57,579079,26318.93,249358678.88
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.35,830717784.38,871018,41928.87,378197861.58
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.58,636955872.76,696646,35410.01,311229361.68
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.21,615664817.01,655727,35295.61,305533926.98
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.18,318585951.99,414175,18916.85,164044036.87
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.2,375729315.25,472019,21838.37,186962259.71
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.32,528906629.56,564535,31213.08,273395227.95
2020-03-03,8911.18,8919.65,8651.0,8760.07,55155.0,484181096.32,512762,26954.23,236655810.14
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.48,338849891.95,454817,19279.33,168832874.51
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.87,524102029.2,619552,30482.08,274387102.91
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.95,397598476.42,493216,22296.56,202484342.22
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.2,409983263.79,485400,22281.72,201161181.3
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.32,656931544.78,740741,34843.61,295351474.44
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.86,918787729.09,929234,58020.96,455866837.3
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.44,689700153.45,737528,43673.58,347117049.36
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.41,624465167.36,699401,40497.89,316442882.76
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.61,1628590104.22,1770812,119298.01,743481672.2
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.67,2063819540.64,2309830,197511.95,1017423855.76
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.14,736651880.92,1106125,66104.02,356020329.85
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.15,753755706.43,1037714,70540.65,380499471.95
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92,1113690309.1,1608176,108901.97,533857910.82
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.93,793147908.27,1069217,74698.37,394902319.12
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.63,719748122.45,962843,65106.07,341970839.58
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.87,1164739707.51,1403608,99011.95,579536547.76
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.33,1401734013.18,1580069,104719.64,670117999.15
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.67,794962136.64,990974,63326.1,390737241.11
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.99,722895653.51,952259,57189.9,347411876.36
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.22,1015525672.07,1099406,84136.01,519197453.14
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.01,1001890515.24,1012669,72781.82,482659188.55
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.73,880250736.91,912179,63515.17,423439621.64
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.56,552537189.48,668467,41123.41,273834254.47
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.97,551326113.86,643631,38439.27,255910741.82
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.69,577986706.13,725588,44960.52,279053353.64
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.63,383707122.5,496709,29080.97,176336037.9
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.55,747569726.45,784034,58863.31,370039956.01
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.6,465780496.62,538231,34730.9,223650665.25
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.75,618527468.83,758061,49161.37,312180122.98
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.91,1014494762.44,1101043,74722.16,508095825.96
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.28,710254017.1,840456,51077.94,348762338.67
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.86,495076283.52,659051,36419.06,247173793.29
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.36,337062083.0,506433,23875.58,162008820.39
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.0,837357664.65,956586,59322.21,420706756.21
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.17,757201786.7,924436,48811.27,357008427.73
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.15,555122600.28,750516,39000.55,284685809.78
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.87,444741085.9,686207,28801.89,209718590.14
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.62,727281590.77,949050,47958.96,333222230.7
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.29,311699573.52,484618,21157.13,145036158.55
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.67,516235035.19,648323,35637.96,249206873.18
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.48,649390681.25,804179,44648.49,300780988.71
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.62,474794776.19,608665,32019.32,220122993.73
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.38,416947490.62,581374,29866.89,202324176.16
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.86,865277543.39,971163,63251.2,438475139.11
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.51,382334236.17,537554,25973.97,183489537.17
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.54,354845083.78,494670,23980.64,171950110.37
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86,326485586.93,483574,21519.03,153854417.37
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49,629612368.75,785174,40427.52,282531224.31
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.71,411800606.08,555797,27732.16,190003705.32
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.38,431271646.18,508659,28258.86,198241315.96
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.57,756320213.59,881099,52475.6,386041564.82
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.12,452118137.79,601093,29412.51,220931579.32
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.43,331292050.77,521943,21111.14,159480178.38
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.62,384202783.27,554480,24707.49,187939788.77
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.34,504025811.65,637800,31594.11,243380424.91
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.75,357391780.93,499414,21305.5,164468534.09
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.89,1536390177.04,1433128,91462.01,765292175.07
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.21,1839283907.46,1661554,99484.48,887675398.18
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.82,805640126.63,865960,44763.35,394216389.9
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.09,523838859.54,637884,30400.35,269917468.34
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.07,808427095.93,877460,44321.37,397824441.8
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.51,738343818.69,848802,39118.38,342180074.58
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.77,683083018.88,812543,37454.52,334700993.43
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.3,972793508.46,1007661,51189.79,470167656.57
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.61,1409783462.01,1254835,74602.19,715407978.2
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.8,997005843.74,967816,46207.64,457701324.86
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.68,795001351.68,839384,36738.68,356475632.66
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.18,1594996476.98,1565771,84376.58,731417660.35
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.25,1468392820.76,1367382,81474.6,708958944.16
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.78,760195457.05,784859,40570.32,356508014.19
2020-05-13,8810.99,9398.0,8792.99,9309.37,92466.27,839725719.96,869216,43648.35,396713970.04
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.38,1247456797.81,1199530,63438.51,611313934.39
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.76,1099721375.89,1055630,55397.12,525813199.34
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.63,560547005.03,692028,28861.37,271542836.21
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.76,663088800.82,722718,34734.03,335478915.98
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.6,797622297.33,794292,40242.84,391957586.2
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.76,760713946.01,773581,37821.72,366745428.21
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.74,721190802.76,731189,33481.8,322416331.96
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.78,1002046265.94,951971,49914.08,459089374.17
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.13,537847834.5,693694,28987.32,264538897.26
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.3,400407195.63,512460,21377.62,196682791.18
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.87,636787240.37,774088,32046.41,290362268.47
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.91,553545285.91,733557,30771.89,271166770.94
2020-05-26,8900.35,9017.67,8700.0,8841.18,58299.77,516455128.89,678304,28242.17,250278944.16
2020-05-27,8841.0,9225.0,8811.73,9204.07,68910.36,624660855.78,662850,33532.62,304057334.99
2020-05-28,9204.07,9625.47,9110.0,9575.89,74110.79,693930106.18,738725,37974.9,355720464.86
2020-05-29,9575.87,9605.26,9330.0,9427.07,57374.36,542758086.61,593705,26819.21,253696538.73
2020-05-30,9426.6,9740.0,9331.23,9697.72,55665.27,530598690.07,651290,29252.68,279016030.13
2020-05-31,9697.72,9700.0,9381.41,9448.27,48333.79,461272298.85,651473,22778.0,217450165.02
2020-06-01,9448.27,10380.0,9421.67,10200.77,76649.13,749707596.66,826964,41530.41,406777189.28
2020-06-02,10202.71,10228.99,9266.0,9518.04,108970.77,1070060237.13,1004312,49354.91,485973112.19
2020-06-03,9518.02,9690.0,9365.21,9666.24,46252.64,441928818.04,562784,22656.31,216537558.02
2020-06-04,9666.32,9881.63,9450.0,9789.06,57456.1,557234945.65,665881,28778.24,279263924.71
2020-06-05,9788.14,9854.75,9581.0,9621.16,47788.05,465200788.2,566062,22329.11,217444468.95
2020-06-06,9621.17,9735.0,9531.05,9666.3,32752.95,315604867.24,435796,15832.69,152610794.95
2020-06-07,9666.85,9802.0,9372.46,9746.99,57952.85,556919603.79,637766,28426.6,273242856.19
2020-06-08,9746.99,9800.0,9633.0,9782.01,40664.66,395459395.82,485139,19744.04,192037951.05
2020-06-09,9782.0,9877.0,9570.0,9772.43,46024.0,447208895.84,551863,21901.19,212965408.68
2020-06-10,9772.44,9992.72,9704.18,9885.0,47130.76,462384305.35,560909,23128.16,226982635.62
2020-06-11,9885.22,9964.0,9113.0,9280.4,94418.98,902075648.55,966502,40972.06,391689549.66
2020-06-12,9278.88,9557.12,9232.51,9465.13,50119.07,472007894.38,553203,24344.82,229325970.87
2020-06-13,9464.96,9494.73,9351.0,9473.34,27759.78,261673162.26,392763,13531.01,127577168.32
2020-06-14,9473.34,9480.99,9245.0,9342.1,30055.51,282131272.38,415568,14465.42,135811554.06
2020-06-15,9342.1,9495.0,8910.45,9426.02,86107.92,793518842.55,839521,41630.75,384031123.18
2020-06-16,9426.05,9589.0,9373.09,9525.59,52052.45,494458269.14,543481,25692.84,244097412.88
2020-06-17,9526.97,9565.0,9236.61,9465.14,48046.41,453209812.23,536158,22842.83,215532725.63
2020-06-18,9465.13,9489.0,9280.0,9386.32,37381.95,351649555.07,475074,17940.41,168801558.38
2020-06-19,9386.32,9438.3,9215.79,9310.23,45330.98,423086965.19,503484,22055.97,205898368.34
2020-06-20,9310.23,9395.0,9170.95,9358.95,30329.07,282120360.56,382778,15125.08,140741525.62
2020-06-21,9358.95,9422.0,9281.54,9294.69,24316.93,227467940.61,321015,11779.8,110215504.56
2020-06-22,9294.69,9780.0,9277.09,9685.69,57895.47,550995799.07,588704,30738.2,292712778.14
2020-06-23,9685.69,9720.0,9577.03,9624.89,41031.03,395487616.46,474319,19112.61,184247416.85
2020-06-24,9624.33,9670.0,9208.0,9296.49,61571.56,579426702.8,572362,26903.54,253131387.6
2020-06-25,9298.33,9340.0,9009.69,9249.49,55831.62,514396747.4,536205,26546.4,244659133.89
2020-06-26,9249.49,9298.0,9045.45,9162.21,50292.3,461347064.83,510947,23307.9,213866832.84
2020-06-27,9162.21,9196.24,8833.0,9012.0,46290.93,419606802.24,499415,21056.88,191013780.26
2020-06-28,9012.0,9191.0,8948.06,9116.35,30688.18,278721674.92,374404,14982.8,136093615.82
2020-06-29,9116.16,9238.0,9024.67,9192.56,42120.29,384206326.47,434299,20449.1,186542867.41
2020-06-30,9192.93,9205.0,9064.89,9138.55,31463.16,287781334.52,328083,15267.75,139674651.1
2020-07-01,9138.08,9292.0,9080.1,9232.0,38488.53,354087627.17,374832,19068.83,175429466.29
2020-07-02,9231.99,9261.96,8940.0,9086.54,45725.17,417724468.89,470292,21637.63,197709875.25
2020-07-03,9086.54,9125.0,9037.47,9058.26,28943.42,263123750.47,343189,13719.52,124722413.07
2020-07-04,9057.79,9190.0,9040.04,9135.46,26441.97,240576054.92,335225,13588.82,123666216.07
2020-07-05,9135.0,9145.24,8893.03,9069.41,34073.65,308410443.66,384500,16276.23,147339875.54
2020-07-06,9069.41,9375.0,9055.92,9344.2,54463.13,502548376.21,533540,28132.94,259636973.34
2020-07-07,9342.47,9379.42,9203.0,9257.39,34587.34,320576525.36,433481,16284.85,150931441.6
2020-07-08,9257.4,9470.0,9231.0,9436.06,56140.52,525344876.7,652605,28067.68,262723969.15
2020-07-09,9436.06,9440.79,9160.0,9232.43,48044.45,447640493.54,575491,22644.92,210991009.75
2020-07-10,9232.42,9317.48,9125.0,9288.34,38295.49,352238898.77,525484,18360.61,168904319.26
2020-07-11,9288.34,9299.28,9178.25,9234.03,22561.37,208410250.51,413452,10815.47,99921646.88
2020-07-12,9234.02,9345.0,9157.5,9302.75,30872.7,285591381.49,484875,14980.19,138584259.0
2020-07-13,9303.31,9343.82,9200.89,9242.62,42740.07,396614086.8,642552,19689.44,182734051.95
2020-07-14,9242.61,9279.54,9113.0,9255.85,45772.55,421789086.45,613139,21666.54,199673293.75
2020-07-15,9255.85,9276.49,9160.57,9197.6,39053.58,360201683.49,554780,17977.68,165822998.03
2020-07-16,9197.6,9226.15,9047.25,9133.72,43375.57,395883667.02,681807,20410.13,186271268.49
2020-07-17,9133.72,9186.83,9089.81,9154.32,28054.36,256360345.58,470991,13397.54,122434361.71
2020-07-18,9154.31,9219.3,9121.1,9170.28,22554.54,206628105.36,430377,11502.7,105387979.46
2020-07-19,9170.3,9232.27,9101.35,9208.99,26052.02,238521988.03,440449,12873.37,117870221.42
2020-07-20,9208.99,9221.52,9131.0,9160.78,35458.76,325297289.27,557096,16527.69,151623269.7
2020-07-21,9160.78,9437.73,9152.8,9390.0,60413.58,563360524.8,782959,29470.51,274802209.58
2020-07-22,9390.0,9544.0,9261.0,9518.16,48815.0,457776105.62,663029,23362.19,219166005.91
2020-07-23,9518.16,9664.0,9440.33,9603.27,51856.23,494282948.73,735371,24461.27,233235064.19
2020-07-24,9603.27,9637.0,9463.44,9537.8,43931.14,419240263.52,677725,20416.3,194861143.59
2020-07-25,9538.1,9732.9,9513.0,9700.42,40679.55,391431695.72,675222,19626.61,188907762.75
2020-07-26,9700.42,10111.0,9650.0,9931.54,65279.27,644607634.48,945611,33748.33,333445554.98
2020-07-27,9931.54,11394.86,9917.21,11029.96,150188.93,1580355372.1,1901088,76650.61,806266386.39
2020-07-28,11029.96,11242.23,10565.0,10906.27,97267.73,1065375500.19,1475636,46575.43,510271018.99
2020-07-29,10906.27,11342.82,10812.0,11100.53,76838.09,853242253.62,1127302,36218.48,402507227.09
2020-07-30,11100.52,11170.0,10831.0,11099.61,60794.83,669779541.89,879960,28272.7,311567992.0
